date,channel,spend
2019-05-09,Search,0.6292682926829268
2019-05-10,Email,0.03
2019-05-10,Email,0.03
2019-05-10,Email,0.03
2019-05-10,Search,0.6292682926829268
2019-05-11,Email,0.03
2019-05-11,Search,0.6292682926829268
2019-05-12,Search,0.6292682926829268
2019-05-12,Search,0.6292682926829268
2019-05-12,Search,0.6292682926829268
2019-05-13,Organic,0.0
2019-05-13,Search,0.6292682926829268
2019-05-13,Search,0.6292682926829268
2019-05-13,Search,0.6292682926829268
2019-05-13,Organic,0.0
2019-05-13,Organic,0.0
2019-05-13,Search,0.6292682926829268
2019-05-13,Search,0.6292682926829268
2019-05-13,Search,0.6292682926829268
2019-05-14,Email,0.03
2019-05-14,Search,0.6292682926829268
2019-05-15,Organic,0.0
2019-05-15,Organic,0.0
2019-05-15,Organic,0.0
2019-05-15,Search,0.6292682926829268
2019-05-16,Search,0.6292682926829268
2019-05-16,Organic,0.0
2019-05-16,Organic,0.0
2019-05-17,Search,0.6292682926829268
2019-05-17,Organic,0.0
2019-05-17,Search,0.6292682926829268
2019-05-17,Search,1.2585365853658537
2019-05-17,Organic,0.0
2019-05-18,Search,1.8878048780487804
2019-05-18,Organic,0.0
2019-05-18,Search,0.6292682926829268
2019-05-18,Organic,0.0
2019-05-19,Search,0.6292682926829268
2019-05-19,Search,0.6292682926829268
2019-05-19,Search,0.6292682926829268
2019-05-20,Search,0.6292682926829268
2019-05-20,Organic,0.0
2019-05-20,Search,0.6292682926829268
2019-05-20,Search,0.6292682926829268
2019-05-21,Search,0.6292682926829268
2019-05-21,Organic,0.0
2019-05-22,Search,0.6292682926829268
2019-05-22,Search,1.8878048780487804
2019-05-22,Search,0.6292682926829268
2019-05-22,Search,0.6292682926829268
2019-05-23,Search,0.6292682926829268
2019-05-23,Search,0.6292682926829268
2019-05-23,Search,0.6292682926829268
2019-05-23,Search,0.6292682926829268
2019-05-24,Search,0.6292682926829268
2019-05-24,Search,0.6292682926829268
2019-05-25,Search,0.6292682926829268
2019-05-25,Organic,0.0
2019-05-25,Organic,0.0
2019-05-25,Search,0.6292682926829268
2019-05-25,Email,0.03
2019-05-25,Search,0.6292682926829268
2019-05-25,Facebook,0.32682926829268294
2019-05-25,Email,0.03
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,0.6292682926829268
2019-05-26,Organic,0.0
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,0.6292682926829268
2019-05-26,Search,1.2585365853658537
2019-05-26,Search,0.6292682926829268
2019-05-27,Facebook,0.6536585365853659
2019-05-27,Search,0.6292682926829268
2019-05-27,Search,0.6292682926829268
2019-05-27,Search,0.6292682926829268
2019-05-27,Search,0.6292682926829268
2019-05-27,Search,1.2585365853658537
2019-05-28,Search,0.6292682926829268
2019-05-28,Organic,0.0
2019-05-28,Search,0.6292682926829268
2019-05-28,Search,0.6292682926829268
2019-05-28,Organic,0.0
2019-05-28,Search,1.8878048780487804
2019-05-28,Search,0.6292682926829268
2019-05-28,Search,0.6292682926829268
2019-05-28,Search,0.6292682926829268
2019-05-29,Facebook,0.32682926829268294
2019-05-29,Search,0.6292682926829268
2019-05-29,Search,0.6292682926829268
2019-05-29,Search,1.2585365853658537
2019-05-29,Search,0.6292682926829268
2019-05-29,Organic,0.0
2019-05-29,Search,0.6292682926829268
2019-05-29,Search,0.6292682926829268
2019-05-29,Facebook,0.32682926829268294
2019-05-29,Search,0.6292682926829268
2019-05-30,Search,0.6292682926829268
2019-05-30,Search,1.8878048780487804
2019-05-30,Search,0.6292682926829268
2019-05-30,Search,0.6292682926829268
2019-05-31,Search,1.2585365853658537
2019-05-31,Search,0.6292682926829268
2019-05-31,Search,0.6292682926829268
2019-05-31,Facebook,0.32682926829268294
2019-05-31,Search,1.2585365853658537
2019-06-01,Search,0.6365853658536585
2019-06-01,Search,0.6365853658536585
2019-06-01,Search,1.273170731707317
2019-06-01,Search,1.273170731707317
2019-06-01,Search,0.6365853658536585
2019-06-01,Search,1.273170731707317
2019-06-01,Search,0.6365853658536585
2019-06-01,Email,0.03
2019-06-02,Search,1.273170731707317
2019-06-02,Search,1.273170731707317
2019-06-02,Search,0.6365853658536585
2019-06-03,Search,0.6365853658536585
2019-06-03,Search,0.6365853658536585
2019-06-03,Search,0.6365853658536585
2019-06-04,Organic,0.0
2019-06-04,Search,0.6365853658536585
2019-06-04,Search,0.6365853658536585
2019-06-04,Search,0.6365853658536585
2019-06-05,Search,1.273170731707317
2019-06-05,Organic,0.0
2019-06-05,Search,0.6365853658536585
2019-06-05,Search,1.9097560975609755
2019-06-06,Display,0.16524390243902437
2019-06-06,Organic,0.0
2019-06-06,Search,0.6365853658536585
2019-06-06,Search,0.6365853658536585
2019-06-06,Organic,0.0
2019-06-06,Display,0.16524390243902437
2019-06-07,Search,0.6365853658536585
2019-06-07,Search,1.273170731707317
2019-06-08,Search,0.6365853658536585
2019-06-08,Organic,0.0
2019-06-08,Search,1.273170731707317
2019-06-08,Search,0.6365853658536585
2019-06-08,Search,0.6365853658536585
2019-06-08,Organic,0.0
2019-06-08,Organic,0.0
2019-06-08,Organic,0.0
2019-06-09,Facebook,0.3335365853658536
2019-06-09,Search,0.6365853658536585
2019-06-09,Organic,0.0
2019-06-09,Facebook,0.3335365853658536
2019-06-09,Search,0.6365853658536585
2019-06-09,Search,0.6365853658536585
2019-06-09,Search,0.6365853658536585
2019-06-10,Organic,0.0
2019-06-10,Search,1.273170731707317
2019-06-10,Search,0.6365853658536585
2019-06-10,Facebook,0.3335365853658536
2019-06-10,Search,0.6365853658536585
2019-06-10,Search,0.6365853658536585
2019-06-10,Facebook,0.3335365853658536
2019-06-11,Organic,0.0
2019-06-11,Facebook,0.3335365853658536
2019-06-11,Email,0.03
2019-06-11,Facebook,0.3335365853658536
2019-06-11,Facebook,0.3335365853658536
2019-06-12,Search,0.6365853658536585
2019-06-12,Search,0.6365853658536585
2019-06-12,Search,0.6365853658536585
2019-06-12,Search,0.6365853658536585
2019-06-12,Search,0.6365853658536585
2019-06-13,Organic,0.0
2019-06-13,Facebook,0.3335365853658536
2019-06-13,Search,0.6365853658536585
2019-06-13,Search,1.9097560975609755
2019-06-13,Organic,0.0
2019-06-14,Organic,0.0
2019-06-14,Email,0.03
2019-06-14,Search,0.6365853658536585
2019-06-14,Search,0.6365853658536585
2019-06-14,Search,0.6365853658536585
2019-06-15,Search,1.273170731707317
2019-06-15,Search,1.273170731707317
2019-06-15,Search,0.6365853658536585
2019-06-15,Facebook,0.3335365853658536
2019-06-15,Organic,0.0
2019-06-15,Facebook,0.3335365853658536
2019-06-15,Search,0.6365853658536585
2019-06-15,Search,0.6365853658536585
2019-06-16,Organic,0.0
2019-06-16,Organic,0.0
2019-06-16,Organic,0.0
2019-06-16,Search,0.6365853658536585
2019-06-16,Search,0.6365853658536585
2019-06-16,Search,0.6365853658536585
2019-06-16,Search,0.6365853658536585
2019-06-16,Organic,0.0
2019-06-16,Organic,0.0
2019-06-16,Search,1.273170731707317
2019-06-16,Search,0.6365853658536585
2019-06-16,Organic,0.0
2019-06-17,Search,0.6365853658536585
2019-06-17,Organic,0.0
2019-06-17,Organic,0.0
2019-06-17,Search,1.273170731707317
2019-06-17,Organic,0.0
2019-06-17,Organic,0.0
2019-06-17,Search,0.6365853658536585
2019-06-17,Search,0.6365853658536585
2019-06-17,Search,0.6365853658536585
2019-06-17,Search,0.6365853658536585
2019-06-17,Search,0.6365853658536585
2019-06-18,Email,0.06
2019-06-18,Email,0.03
2019-06-18,Search,0.6365853658536585
2019-06-18,Search,0.6365853658536585
2019-06-18,Search,0.6365853658536585
2019-06-18,Search,0.6365853658536585
2019-06-18,Organic,0.0
2019-06-18,Organic,0.0
2019-06-18,Display,0.16524390243902437
2019-06-18,Search,1.273170731707317
2019-06-19,Search,0.6365853658536585
2019-06-19,Search,1.273170731707317
2019-06-19,Organic,0.0
2019-06-19,Email,0.03
2019-06-19,Search,0.6365853658536585
2019-06-19,Search,0.6365853658536585
2019-06-19,Search,0.6365853658536585
2019-06-19,Organic,0.0
2019-06-19,Email,0.03
2019-06-19,Facebook,0.3335365853658536
2019-06-19,Search,0.6365853658536585
2019-06-19,Search,0.6365853658536585
2019-06-20,Organic,0.0
2019-06-20,Search,0.6365853658536585
2019-06-20,Search,0.6365853658536585
2019-06-20,Organic,0.0
2019-06-20,Search,0.6365853658536585
2019-06-20,Search,0.6365853658536585
2019-06-20,Organic,0.0
2019-06-20,Search,0.6365853658536585
2019-06-21,Organic,0.0
2019-06-21,Email,0.03
2019-06-21,Facebook,0.3335365853658536
2019-06-21,Search,0.6365853658536585
2019-06-21,Organic,0.0
2019-06-22,Search,0.6365853658536585
2019-06-22,Organic,0.0
2019-06-22,Search,0.6365853658536585
2019-06-22,Search,0.6365853658536585
2019-06-22,Email,0.03
2019-06-22,Search,0.6365853658536585
2019-06-23,Search,0.6365853658536585
2019-06-23,Organic,0.0
2019-06-23,Search,0.6365853658536585
2019-06-23,Search,0.6365853658536585
2019-06-23,Search,0.6365853658536585
2019-06-24,Search,0.6365853658536585
2019-06-24,Email,0.03
2019-06-25,Search,0.6365853658536585
2019-06-25,Search,0.6365853658536585
2019-06-25,Display,0.16524390243902437
2019-06-25,Search,1.273170731707317
2019-06-26,Search,0.6365853658536585
2019-06-26,Organic,0.0
2019-06-26,Organic,0.0
2019-06-26,Search,0.6365853658536585
2019-06-26,Search,0.6365853658536585
2019-06-26,Search,0.6365853658536585
2019-06-26,Search,0.6365853658536585
2019-06-26,Facebook,1.0006097560975609
2019-06-27,Search,0.6365853658536585
2019-06-27,Facebook,0.3335365853658536
2019-06-27,Search,0.6365853658536585
2019-06-27,Search,0.6365853658536585
2019-06-27,Email,0.03
2019-06-27,Facebook,0.3335365853658536
2019-06-27,Search,0.6365853658536585
2019-06-27,Search,0.6365853658536585
2019-06-27,Search,0.6365853658536585
2019-06-28,Facebook,0.3335365853658536
2019-06-28,Organic,0.0
2019-06-28,Facebook,0.3335365853658536
2019-06-28,Display,0.16524390243902437
2019-06-28,Email,0.03
2019-06-28,Search,0.6365853658536585
2019-06-28,Email,0.03
2019-06-28,Search,0.6365853658536585
2019-06-28,Email,0.03
2019-06-29,Search,0.6365853658536585
2019-06-29,Search,0.6365853658536585
2019-06-29,Organic,0.0
2019-06-29,Search,0.6365853658536585
2019-06-29,Search,0.6365853658536585
2019-06-30,Search,0.6365853658536585
2019-06-30,Search,0.6365853658536585
2019-06-30,Facebook,0.6670731707317072
2019-06-30,Search,0.6365853658536585
2019-06-30,Search,1.9097560975609755
2019-07-01,Search,0.6439024390243903
2019-07-01,Search,1.2878048780487805
2019-07-01,Search,1.2878048780487805
2019-07-01,Search,0.6439024390243903
2019-07-01,Search,3.2195121951219514
2019-07-01,Search,0.6439024390243903
2019-07-01,Search,1.2878048780487805
2019-07-01,Email,0.03
2019-07-02,Search,0.6439024390243903
2019-07-02,Search,0.6439024390243903
2019-07-02,Search,0.6439024390243903
2019-07-02,Search,0.6439024390243903
2019-07-03,Organic,0.0
2019-07-03,Search,0.6439024390243903
2019-07-03,Search,0.6439024390243903
2019-07-04,Search,1.9317073170731707
2019-07-04,Facebook,0.34024390243902436
2019-07-04,Search,0.6439024390243903
2019-07-04,Search,1.9317073170731707
2019-07-05,Search,0.6439024390243903
2019-07-05,Search,1.2878048780487805
2019-07-06,Search,0.6439024390243903
2019-07-06,Search,0.6439024390243903
2019-07-06,Search,0.6439024390243903
2019-07-06,Search,0.6439024390243903
2019-07-06,Organic,0.0
2019-07-06,Organic,0.0
2019-07-06,Organic,0.0
2019-07-06,Search,0.6439024390243903
2019-07-07,Display,0.16829268292682925
2019-07-07,Organic,0.0
2019-07-07,Facebook,0.6804878048780487
2019-07-07,Search,0.6439024390243903
2019-07-07,Search,1.9317073170731707
2019-07-08,Search,0.6439024390243903
2019-07-08,Search,0.6439024390243903
2019-07-08,Organic,0.0
2019-07-08,Organic,0.0
2019-07-08,Search,2.575609756097561
2019-07-09,Organic,0.0
2019-07-09,Facebook,0.34024390243902436
2019-07-09,Facebook,0.34024390243902436
2019-07-09,Search,0.6439024390243903
2019-07-10,Search,0.6439024390243903
2019-07-10,Organic,0.0
2019-07-10,Organic,0.0
2019-07-10,Organic,0.0
2019-07-10,Search,1.2878048780487805
2019-07-10,Search,0.6439024390243903
2019-07-11,Organic,0.0
2019-07-11,Search,0.6439024390243903
2019-07-11,Search,0.6439024390243903
2019-07-11,Organic,0.0
2019-07-11,Search,0.6439024390243903
2019-07-11,Organic,0.0
2019-07-11,Search,0.6439024390243903
2019-07-11,Search,0.6439024390243903
2019-07-11,Search,0.6439024390243903
2019-07-11,Search,0.6439024390243903
2019-07-11,Organic,0.0
2019-07-12,Search,0.6439024390243903
2019-07-12,Display,0.16829268292682925
2019-07-12,Search,0.6439024390243903
2019-07-12,Display,0.16829268292682925
2019-07-12,Search,0.6439024390243903
2019-07-13,Search,0.6439024390243903
2019-07-13,Search,0.6439024390243903
2019-07-13,Search,0.6439024390243903
2019-07-13,Search,0.6439024390243903
2019-07-13,Search,0.6439024390243903
2019-07-14,Organic,0.0
2019-07-14,Search,1.9317073170731707
2019-07-14,Email,0.03
2019-07-14,Search,0.6439024390243903
2019-07-14,Search,0.6439024390243903
2019-07-14,Search,0.6439024390243903
2019-07-14,Search,0.6439024390243903
2019-07-15,Search,1.2878048780487805
2019-07-15,Organic,0.0
2019-07-15,Organic,0.0
2019-07-15,Search,1.2878048780487805
2019-07-15,Search,0.6439024390243903
2019-07-15,Search,0.6439024390243903
2019-07-15,Search,0.6439024390243903
2019-07-15,Organic,0.0
2019-07-15,Search,1.2878048780487805
2019-07-16,Facebook,0.34024390243902436
2019-07-16,Facebook,0.34024390243902436
2019-07-16,Facebook,0.34024390243902436
2019-07-16,Search,0.6439024390243903
2019-07-16,Organic,0.0
2019-07-16,Search,0.6439024390243903
2019-07-16,Facebook,0.34024390243902436
2019-07-16,Display,0.16829268292682925
2019-07-16,Search,0.6439024390243903
2019-07-16,Search,0.6439024390243903
2019-07-16,Organic,0.0
2019-07-16,Search,0.6439024390243903
2019-07-16,Search,0.6439024390243903
2019-07-17,Organic,0.0
2019-07-17,Organic,0.0
2019-07-17,Search,0.6439024390243903
2019-07-17,Facebook,0.34024390243902436
2019-07-17,Search,0.6439024390243903
2019-07-17,Search,2.575609756097561
2019-07-17,Search,0.6439024390243903
2019-07-17,Search,0.6439024390243903
2019-07-17,Search,1.2878048780487805
2019-07-17,Search,0.6439024390243903
2019-07-18,Search,0.6439024390243903
2019-07-18,Organic,0.0
2019-07-18,Search,1.2878048780487805
2019-07-18,Search,0.6439024390243903
2019-07-18,Search,0.6439024390243903
2019-07-18,Search,1.2878048780487805
2019-07-18,Search,0.6439024390243903
2019-07-19,Search,0.6439024390243903
2019-07-19,Organic,0.0
2019-07-19,Email,0.03
2019-07-19,Search,1.2878048780487805
2019-07-19,Organic,0.0
2019-07-19,Search,0.6439024390243903
2019-07-19,Facebook,0.34024390243902436
2019-07-19,Search,1.9317073170731707
2019-07-19,Facebook,0.34024390243902436
2019-07-20,Organic,0.0
2019-07-20,Search,0.6439024390243903
2019-07-21,Search,0.6439024390243903
2019-07-21,Search,0.6439024390243903
2019-07-21,Search,1.2878048780487805
2019-07-21,Organic,0.0
2019-07-22,Organic,0.0
2019-07-22,Search,0.6439024390243903
2019-07-22,Search,0.6439024390243903
2019-07-22,Search,0.6439024390243903
2019-07-23,Search,1.2878048780487805
2019-07-23,Facebook,0.34024390243902436
2019-07-23,Facebook,0.34024390243902436
2019-07-24,Search,0.6439024390243903
2019-07-24,Organic,0.0
2019-07-25,Organic,0.0
2019-07-25,Display,0.16829268292682925
2019-07-25,Search,0.6439024390243903
2019-07-25,Email,0.03
2019-07-25,Email,0.06
2019-07-25,Organic,0.0
2019-07-26,Search,0.6439024390243903
2019-07-26,Search,0.6439024390243903
2019-07-26,Search,0.6439024390243903
2019-07-26,Search,1.2878048780487805
2019-07-26,Search,0.6439024390243903
2019-07-26,Search,0.6439024390243903
2019-07-26,Search,1.2878048780487805
2019-07-26,Search,0.6439024390243903
2019-07-27,Search,0.6439024390243903
2019-07-27,Email,0.03
2019-07-27,Search,1.2878048780487805
2019-07-27,Organic,0.0
2019-07-27,Search,1.2878048780487805
2019-07-27,Search,1.2878048780487805
2019-07-27,Facebook,0.34024390243902436
2019-07-27,Search,0.6439024390243903
2019-07-27,Email,0.06
2019-07-28,Search,0.6439024390243903
2019-07-28,Search,1.2878048780487805
2019-07-28,Search,0.6439024390243903
2019-07-28,Search,0.6439024390243903
2019-07-29,Search,1.2878048780487805
2019-07-29,Organic,0.0
2019-07-29,Organic,0.0
2019-07-29,Organic,0.0
2019-07-30,Search,0.6439024390243903
2019-07-30,Search,0.6439024390243903
2019-07-30,Facebook,0.34024390243902436
2019-07-30,Search,0.6439024390243903
2019-07-30,Search,0.6439024390243903
2019-07-30,Search,0.6439024390243903
2019-07-30,Search,0.6439024390243903
2019-07-31,Organic,0.0
2019-07-31,Search,0.6439024390243903
2019-07-31,Organic,0.0
2019-07-31,Search,0.6439024390243903
2019-08-01,Search,1.9536585365853658
2019-08-01,Email,0.03
2019-08-01,Organic,0.0
2019-08-01,Search,0.651219512195122
2019-08-01,Organic,0.0
2019-08-02,Search,0.651219512195122
2019-08-02,Organic,0.0
2019-08-02,Search,1.302439024390244
2019-08-02,Search,0.651219512195122
2019-08-02,Search,0.651219512195122
2019-08-02,Organic,0.0
2019-08-02,Organic,0.0
2019-08-03,Search,0.651219512195122
2019-08-03,Search,0.651219512195122
2019-08-03,Search,0.651219512195122
2019-08-03,Organic,0.0
2019-08-03,Search,0.651219512195122
2019-08-03,Search,0.651219512195122
2019-08-03,Search,0.651219512195122
2019-08-03,Search,0.651219512195122
2019-08-03,Search,1.9536585365853658
